#,description
E2537GXMPARN,"Supply and Delivery of Alignment Switches, Electrical Switches, Flow Switches,
Level Switches, Limit Switches, Pressure Switches, Selector Switches, Toggles
Switches, Proximity Sensors and Push Buttons as and when Required at Arnot
Power Station for a Period of Five (5) Years"
RFI32-2025/2026,"SUPPLY, DELIVERY, MAINTENANCE AND SUPPORT OF A RFID LIBRARY MANAGEMENT SYSTEM WITH SELF SERVICE KIOSK AND WORLDSHARE LIBRARY SYSTEM INTEGRATION"
E2490NTCSAMWPR,"THE CENTRAL GRID REFURBISHMENT HV YARD FENCE FOR THE TSHWANE CLN AT THE FOLOWING SUBSTATIONS: LOMOND, KWAGGA, PELLY, AND NJALA SUBSTATIONS."
RFQJW0014SM2026,Conduct Laboratory audit by SANAS Technical Assessor
8/2/1/183,SUPPLY AND DELIVERY OF PROTECTIVE CLOTHING FOR THE PERIOD OF 36 MONTHS
IDT-HO-COMMS-18-02-2026 – COMMUNICATIONS & REPUTAT,PROCURE A SERVICE FOR THE COMMUNICATIONS & REPUTATION TURNAROUND STRATEGY
"IDT-HO-EPWP-18-02-2026 – PROCUMENT FOR THE LAPTOS,","PROCURE AND DELIVERY FOR THE LAPTOP, OVERHEAD PROJECT AND TRIP PROJECT SCREEN"
GNP-108-25,PROVISION OF SECURITY GUARD SERVICES AT THE WILDERNESS SECTION OF GARDEN ROUTE NATIONAL PARK FOR THE PERIOD OF FIVE (5) YEARS
RFQ 130229,Co-development and Co-pilot of a Lo-Code/No-Code Permitting & Licensing Platform
RFQ 130228,Request for quotations for the co-development and co-pilot of a Municipal Participation Platform
ZNT 29 EDTEA 25/26,"APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE CLEANING SERVICES AT AMAJUBA DISTRICT OFFICE FOR THE DEPARTMENT OF ECONOMIC DEVELOPMENT, TOURISM AND ENVIRONMENTAL AFFAIRS FOR A PERIOD OF 36 MONTHS"
33743,Hearing aid
MPKRI11438GX - Cancellation,"Provision of unit 1-6 cleaning services for offices and ablutions at Kriel Power Station for
the period of five years."
RFQ 220 2025.26,APPOINTMENT OF 1 LAND/ PROPERTY EVALUATOR FOR THE EVALUATION OF 25 LANDS FOR A PERIOD OF 3 MONTHS NOT EXCEEDING 480 HOURS
RFP/CMS/SHR/010226,Appointment of an experienced and suitably qualified bidder to provide public relations and marketing services for the CMS Industry Indaba 2026
RFQJW032NS26,RFQJW032NS26-SAFETY SIGNS
MPKRI11460GX - Cancellation,The Supply and Installation of Cooling Water Pump Discharge Hydraulic Operated Weight Assisted/ Auto Close Valves System Spares and Maintenance Services for a period of 10 Months
10113871,The Road Accident Fund would like to appoint a Service Provider to provide pest control services at the RAF offices for a period of (24) twenty-four months.
E0225LSERICancellation,Provision of a Class A Facility for the treatment and disposal of hazardous waste on an ‘as and when’ basis for a period of 5 years.
RFP.2026.06,"Implementation of  Data Governance, Architecture Optimization, and Enablement Services for a period of 3 Years"
ERI2025LS08 Regret,TRANSPORTATION OF PARKHOMES ON AN “AS AND WHEN” REQUIRED BASIS FOR A PERIOD OF 60 MONTHS.
JDADPF/ R+M PUBLIC ART/02/2026,RE-ADVERTISEMENT - RFP: REPAIRS AND ENHANCEMENT OF PUBLIC ART FOR THE COJ BY THE JDA FOR 6 MONTHS
40/2026,ELECTRICAL MATERIAL
ASEZ 003 2025,"Appointment of a Professional Consultant/s to render comprehensive architectural services for the Planning, Design, and Construction of the Green Manufacturing Hub Project ."
ZNTU 04243 W,"DEPARTMENT OF TRANSPORT:  REPAIRS TO EXISTING CARPORTS AND ADDITIONAL CARPORTS AT GINGINDLOVU RTI. 
A minimum CIDB grading of 3CE or Higher is required"
PPSA2025/26 RFQ1024,"APPOINTMENT OF A SERVICE PROVIDER TO ASSIST WITH DESIGN, LAYOUT, PRINTING AND MOUNTING OF SIGNAGE PLUS FROSTING OF GLASS ENTRANCE DOORS FOR PUBLIC PROTECTOR SOUTH AFRICA: RUSTENBURG OFFICE"
Lim473/Masanteng/25/26/027,Design Construction of Masanteng access road.
130671,Request for quotations for the development of an automated RPA-centric VAT Return solution
DQP 1842025 LG – REQA60231,APPOINTMENT OF A SERVICE PROVIDER TO CONDUCT TRAINING FOR BUSINESS CONTINUITY MANAGEMENT COURSE FOR 22 SENIOR OFFICIALS
130227,Request for quotations for the enhancement of SALGA’s Whatsapp-4-business solution – and AI-Enhancement
REQA60215,REQUEST TO SOURCE A SERVICE PROVIDER FOR AN ADVANCE DRIVING COURSE.
Lim473/Solar lights/25/26/028,Installation of   solar high mast lights within Makhuduthamaga.
RFQJW0015SM2026,Security Devices Telemetry
130004,Request for quotations for the development of a customizable Agent/Platform for augmenting municipal Cost-of-Supply Studies
PPSA2025/26 RFQ 1157,"Appointment of the Service Provider to supply, install and support Sunsynk  power or equivalent  backup system for Public Protector South Africa: Phuthaditjhaba Regional Office"
MTC 2025/26/02,APPOINTMENT OF HEALTH AND SAFETY CONSULTANTS TO PROVIDE HEALTH AND SAFETY SERVICES FOR A PERIOD OF 36 MONTHS
RFQ10416433,"Purchase of a complete Unmanned Aircraft System (UAS) together with Lidar and Photogrammetry sensors, survey and operational equipment, software, accessories and commissioning training"
RFQ-09-02-2026,"SUPPLY AND DELIVERY OF LABORATORY REAGENTS AT MIDMAR NATURE RESORT (WATER CARE OFFICE), EZEMVELO KZN WILDLIFE"
COR8113/2026/RFP,Request for Bids for the acquisition of a short-term canteen service provider for ACSA Western Precinct for a Period not exceeding Eighteen (18) Months at Airports Company South Africa
JTC 00010/2025-26,"REQUEST FOR PROPOSALS FROM SUITABLY QUALIFIED, LOCAL TOUR OPERATOR OR TRAVEL MANAGEMENT COMPANY TO CONCEPTUALISE AND IMPLEMENT DOMESTIC SEASONAL AND EXPERIENTIAL DEALS TO ACHIEVE IMPROVED, POSITIVE BRAND AWARENESS OF DESTINATION JOHANNESBURG – TO DRIVE DESTINATION CONSIDERATION AND INCREASE THE NUMBER OF VISITORS INTO JOBURG – FOR TWELVE (12) MONTHS FROM DATE OF APPOINTMENT"
8/3/2-11/2026,UPGRADE OF SECUNDA LIBRARY ELEVATOR
NB002/2026,"REQUEST FOR QUOTATION : DESIGN , LAYOUT AND PRINTING"
8/3/2-12/20265,PROVISION OF LICENSE TO ELALUATE JOB DESCRIPTIONS USING TUNED ASSESSMENT OF SKILLS AND KNOWLEDGE
RFP/CMS/OCEO/02/02/26,"Appointment of a Service Provider to deliver comprehensive training on Ethics Management, Good Governance and Anti-Corruption Strategies"
RFQ310 2025/26,"Repairs to the Access Control door, as well as maintenance on the CCTV NVR and Access Control System at the Durban provincial office."
SCM/MOH/19/RFQ/2026,DATA CLEANSING
FB-SETA (25-26) T0003,"THE APPOINTMENT OF A SUITABLE SERVICE PROVIDER TO PROVIDE AN INTEGRATED MANAGEMENT INFORMATION SYSTEM 
(MIS) WITH ENTERPRISE RESOURCE PLANNING (ERP) CAPABILITIES FOR THE PERIOD OF FOUR (4) YEARS."
PT145,PROVISION OF ICT EQUIPMENT – THE SUPPLY AND DELIVERY / MAINTENANCE AS ONE-OFF SERVICES
RFQ-02-02-2026,"APPOINTMENT OF A SERVICE PROVIDER FOR A PROVISION OF LEASE OF A 3
BEDROOM HOUSE AT ESHOWE AREA OR MTHUNZINI AREA OR EMPANGENI
OR RICHARD BAY FOR A PERIOD OF THREE (3) YEARS, WITH AN OPTION TO
EXTEND AN ADDITIONAL TWO (2) YEARS."
RFQ-2026-002-012,"REQUEST FOR PRICE QUOTATION FOR THE CATERERING SERVICE FOR THE NATIONAL 
LOTTERIES COMMISSION: EDUCATION AND AWARENESS (NORTHWEST)"
RFQ2026-002-013,REQUEST FOR PRICE QUOTATION FOR THE CATERERING SERVICE FOR THE NATIONAL LOTTERIES COMMISSION: NORTHWEST BETHANIE
QUOTATION 8/2/4-2026 / MN35-2026,"SUPPLY, DELIVERY AND FITTING OF FIREFIGHTING PUMPS FOR BERGRIVIER MUNICIPALITY UNTIL 30 JUNE 2026"
HO / ICT / 10368371 / 02 /2026,"QUOTATIONS
FOR THE RENEWAL OF CASEWARE SOFTWARE LICENSE SUBSCRIPTION TO PRASA"
E2524GCDMWP,"Design, Engineering, Procurement, Construction, Commissioning, Performance Testing, Operator and Maintenance Training of a 36MWac Solar Photovoltaic (PV) Plant, and two (2) years of Operation and Maintenance at Tutuka Power Station"
THLM/SCM10/2025-2026/CDS03,"CONSTRUCTION OF KWAGGAFONTEIN (MTHOMBOMUHLE) SPORTS, ARTS, CULTURE AND RECREATIONAL CENTRE, PHASE 1"
RFP23-2025 Addendum,"ADDENDUM TO RFP NUMBER: 23/2025 REQUEST FOR PROPOSAL TO APPOINT PRIVATE OPERATOR (S) TO OPERATE, ECO-TOURISM FACILITIES WITHIN THE iSIMANGALISO WETLAND 
PARK."
DMPR/023/2025/26,INVITATION OF BIDS FOR THE APPOINTMENT OF A PANEL OF SERVICE PROVIDERS TO RENDER MARKETING SERVICES FOR 36 MONTHS IN THE DEPARTMENT OF MINERAL AND PETROLEUM RESOURCES.
00384/26,Supply and Installation of Storage Water Tank at Joburg Theatre
00383/26,Upgrade of Building Management System at Joburg Theatre
00385/26,Waterproofing for Joburg City Theatres
SK8/3/1-27/2025/2026,"APPOINTMENT OF A SERVICE PROVIDER FOR SUPPLY AND DELIVERY OF LAPTOPS, PRINTERS AND MOBILE WIFI ROUTERS (ONCE-OFF)."
RFQ 28/2026,PROVISION OF TRAINING AND REGISTRATION SERVICES FOR CODE 10 DRIVING LICENCE
RFQ 29/2026,"PROVISION OF TYRES, TUBES, WHEEL ALIGNMENT AND WHEEL BALANCING FOR THE PRINCE ALBERT MUNICIPAL FLEET, FOR A CONTRACT PERIOD ENDING 30 JUNE 2026"
iLABS/RFQ 2025/26:228,"Supply and delivery of hydraulic and pneumatic sealing products to iThemba LABS (NRF), Cape Town."
PR10114255,The Road Accident Fund (RAF) wishes to appoint a suitable service provider for fumigation of Block A and C at RAF Head Office.
RFQ-07-11-2025,"SUPPLY AND DELIVERY OF KITCHEN EQUIPMENT FOR COMMUNITY LEVY (SYAZAMA CRECHE PROJECT), EZEMVELO KZN WILDLIFE"
RFQ202526/106,"REQUEST FOR CATERING SERVICES FOR THE DTIC GLOBAL EXPORTER PASSPORT PROGRAMME (GEPP) ON 26 AND 27 FEBRUARY 2026 AT TRADE & INVESTMENT KWAZULU-NATAL, DURBAN."
iLABS/RFQ 2025/26:229,"Supply and Delivery of Tools and Equipment at iThemba LABS, Faure, Western Cape"
FIN02/2026,"Supply of Auto Cards (Fuel, Tolls and Maintenance) for the period of three (3) years"
COR 01/2026,Appointment of an Accredited Training service provider to provide MFMP Training to Okhahlamba Local Municipality staff for the period of 12 months
RFQ 30/2026,SUPPLY AND DELIVERY OF CONSTRUCTION MATERIALS
SBM 14/25/26,SUPPLY AND DELIVERY OF SURVEY INSTRUMENTS FOR SALDANHA BAY MUNICIPALITY.
RFQ 31/2026,PROVISION OF OCCUPATIONAL HEALTH AND SAFETY TRAINING
E2568CXMWP,"SERVICE, MAINTENANCE, REPAIR AND PROVISION OF SPARES FOR UPS UNITS AND HYBRID INVERTERS FOR THE PETROLEUM SCIENCES OIL LABORATORIES FOR A PERIOD OF FIVE (05) YEARS ON AN ‘AS AND WHEN’ REQUIRED BASIS."
E1345GXMPCAMn,Notification of award: The Provision of Public Address (PA) system upgrade phase 2 project at Camden Power Station for a period of 8 months.
RFQJW025NS261,SUPPLY MOTORS FOR NIGHT SOIL AND UNIT 5 AML PUMPS
iLABS/RFQ 2025/26:230,"Supply and delivery of Gelatin capsules to iThemba LABS, Faure Western Cape"
NLC2025-023,REQUEST FOR PROPOSAL FOR THE APPOINTMENT OF A PANEL OF SERVICE PROVIDERS TO PROVIDE TECHNICAL ACCOUNTING SERVICES AT THE NATIONAL LOTTERIES COMMISSION FOR A PERIOD OF THREE YEARS.
BS/2026/RFB552,APPOINTMENT OF TRAINING PROVIDER/S TO OFFER SKILLS PROGRAMMES TO WORKERS
DOH 663-2025/2026,"REQUEST FOR QUOTATION FOR PRIVATE SECURITY SERVICES AT ETHANDAKUKHANYA COMMUNITY HEALTHCARE CENTRE, MKHONDO LOCAL MUNICIPALITY, GERT SIBANDE DISTRICT MUNICIPALITY, MPUMALANGA FROM 1 MARCH 2026 TO 30 MAY 2026."
RFQ013-2026,APPOINTMENT OF A SERVICE PROVIDER TO CONDUCT THE STSM ADVISORY COUNCIL AND COUNCIL COMMITTEE PERFORMANCE EVALUATION.
RFQ| LABAUDIT/2026-02,Professional Services –Audit the Laboratory’s quality management system in relation to ISO/IEC 17025:2017 and SANAS requirements (technical)
5/2/1/1/2025-2026/295,"APPOINTMENT OF A SERVICE PROVIDER FOR THE SUPPLY AND DELIVERY OF
TROPHIES AND CERTIFICATES."
H004L2602RFQ00230,Appointment of an Accredited Skills Development for Provision of Firearm and Range Officer Training
5/2/1/1/2025-2026/388,"APPOINTMENT OF A SERVICE PROVIDER FOR THE SUPPLY AND DELIVERY OF GARDEN EQUIPMENT/MACHINERY TO BE USED BY THE GROUNDMAN AT
DEPARTMENT OF AGRICULTURE (NATIONAL OFFICE)."
SCM/MOH/12/RFQ/2026,SUPPLY AND DELIVERY OF LIGHTNING ARRESTOR AND POLE MOUNTED TRANSFORMER
E2077DXEAL- Letter to Extend Validity Period of Te,"Provision for maintenance and repairs to the located high voltage oil filled and XLPE cables from 44kv to 132 kv by jointing, laying, and terminating in Gauteng Cluster for period of 5 years as an when required basis"
SCM/MOH/13/RFQ/2026,SUPPLY AND DELIVERY OF MATERIAL FOR ROAD MAINTENANCE
1702,Jojo tank water refill for the HSRC Pietermaritzburg Office
RFQ 36-01-2026,LOAD & PROJECTION TRAINING
RFQJW026NS261,UPGRADE UNDERFLOW PUMP STATION MCC PANEL COMPONENTS
SCM/MOH/14/RFQ/2026,RENOVATIONS OF ZASTRON TOWNHALL
RFX 60000003268,2 x PowerEdge server R670 17th Generation
RFQ TP,RFQ FOR TRAINING PROVIDER: INFORMATION SECURITY AWARENESS FOR STAFF FOR A PERIOD OF 36 MONTHS
SCM/MOH/15/RFQ/2026,ASSISTANCE WITH COMPILATION OF AN ADJUSTMENT BUDGET AND ANALYTIC REVIEW 2025/2026
SCM69HERITAGEASSETS2026,Request for a qualified and experienced service provider to perform a fair value assessment of PACOFS heritage assets in terms of GRAP 103.
E2570GXMPLET,SUPPLY & DELIVERY AND PROVIDING TRAINING FOR OPERATION OF TRAILER MOUNTED MOBILE DIESEL PUMP AT LETHABO POWER STATION (ONCE OFF).
RFX 60000003269,Sentech requires VMware Cloud Foundation licenses from VMWare partners.
SCM/MOH/16/RFQ/2026,SUPPLY AND DELIVERY OF CLEANING MATERIAL
SCM/MOH/17/RFQ/2026,ASSISTANCE THE COMPILATION OF DRAFT AND FINAL BUDGET AND ANALYTIC REVIEW OF 2026/2027
RFQ 34-01-2026,"APPOINTMENT OF SERVICE PROVIDER FOR HANDLING OF DANGEROUS GOODS & INCIDENT MANAGEMENT
TRAINING"
SCM/MOH/18/RFQ/2026,RE-ADVERT: SUPPLY AND DELIVERY OF A VARIABLE FREQUENCY DRIVE
ERI2025LS06cancellation,PLANT HIRE - SUPER SUCKER (S) TRUCKS ON AN AS AND WHEN REQUIRED BASIS FOR A PERIOD OF 5 YEARS
RFQ0001186,"Request to appoint a service provider (SP to render armed response to an electronic intruder detection alarm system at the Stilbay proclaimed fishing harbour in the Department of Forestry, Fisheries, and the Environment for a period of (36) months."
ERI2025LS07cancellation,PLANT HIRE - SIDE TIPPER (34) TON TRUCKS ON AN AS AND WHEN REQUIRED BASIS FOR A PERIOD OF 5 YEARS
RFQJW028NS26,SUPPLY AND DELIVER RIDE ON TRACTOR MOWER
RFQ 33-06-2026,CODE OF GOOD PRACTICE ON HARASSMENT PREVENTION TRAINING
CSIR RFQ 6665/03/03/2026,Request for Quotation (RFQ) for the manufacturing and supply of Accelerometers to the CSIR Pretoria Campus
RFQJW012KM26,-Purchase Belt Press Cloths for Solids Technology Unison 600.
RFQ26056,COMMUNICATION FOR THE SECOND CHANCE MATRIC PROGRAMME:  COMMUNICATION AND ADVOCACY CAMPAIGN FOR SIX MONTHS
RFQJW013KM26,"Design, fabricate, supply, install and commission:"
RFQJW21BZ2026 - MECHANICAL TOOLBOX,RFQJW21BZ2026 - MECHANICAL EQUIPMENT
VIM012506RFQ00000060,"Supply, delivery and installation of Gas Analyser with containers."
RFQJW014KM26,"Design, quantify and provide specification for the entire plant emergency alarm and PA systems."
RFQ457 AM (25/26),Request for service provider to provide facilitation and secretariat services for the 10th People and Parks National Conference from 02-04 March 2026 Kimbelry in Northern Cape
RFQ QCTO 44/2025,Implementation of 10GB+ Network Backbone
RFQJW015KM26,On-site verification of water meters
TK75/2025,"CONSTRUCTION, SUPPLY, DELIVERY AND INSTALLATION OF CONCRETE BRAAIS AT THE TSITSIKAMMA SECTION OF THE GARDEN ROUTE NATIONAL PARK."
TK76/2025,APPOINTMENT OF A PANEL OF CONTRACTORS FOR THE SUPPLY AND INSTALLATION OF BURGLAR BARS AT THE TSITSIKAMMA SECTION OF THE GARDEN ROUTE NATIONAL PARK.
BID NO: SCMU: 05 - 2025/26 - RE-ADVERTISEMENT,TERMS OF REFERENCE FOR APPOINTMENT OF A SERVICE PROVIDER TO SUPPORT AND MAINTAIN A CLOUD BACKUP AND DISASTER RECOVERY SOLUTION
TK77/2025,APPOINTMENT OF A PANEL OF CONTRACTORS UPGRADE OF ABLUTION FACILITIES AT THE TSITSIKAMMA SECTION OF THE GARDEN ROUTE NATIONAL PARK.
TK78/2025,"REMOVAL AND REPLACEMENT OF EXISTING ASBESTOS ROOF SHEETS WITH NEW IBR ROOF SHEETS AT THE RECEPTION BUILDING, OTTER ABLUTION AND SERVICE CENTRE BUILDING AT TSITSIKAMMA SECTION IN GARDEN ROUTE NATIONAL PARK"
RFX 60000003273,DR Storage support and maintenance renewals
KZN.M/PM-01/2026,APPOINTMENT OF A SERVICE PROVIDER FOR THE PROVISION OF RECRUITMENT SERVICES OF THE PROJECT MANAGER FOR THE KWAZULU NATAL MUSEUM
ATNS/RFQ/01/2026/306/FACT_ Thermal Printer,APPOINTMENT OF A SERVICE PROVIDER FOR THE SUPPLY AND DELIVERY OF THERMAL PRINTERS TO CAPE TOWN INTERNATIONAL AIRPORT
RFQ2026/037,Prospective service providers are hereby requested to quote on supply and delivery of Lawnmower and Trimmer for AARON MOETI CLC as per the attached advert
RFQ/2025/26/62,PROVISION OF FOUR (4) WATER COOLERS ON A LEASE BASIS FOR A PERIOD OF THREE (3) YEARS
CSIR RFP 3721/20/03/2026,"Request for Proposals (RFP)
For the provision of building construction services to modernize the existing facility by integrating Koeberg Hall and De Beers Hall for the CSIR TSO in Stellenbosch for a period of one (1) year and an additional one (1) year for maintenance, post construction."
ZNB02669/00000/00/IXO/INF/25/T,"THE CONSTRUCTION OF 3 CELL 2,4 M X 2,4 M BOX CULVERT ON DISTRICT ROAD 295 AT KM 1,090 IN THE HLANGANANI AREA"
KSIA RFQ27976,CONTRACTOR APPOINTMENT FOR THE ONCE OFF REFURBISHMENT OF THE ELEVATED ROADWAY BRIDGE EXPANSION JOINTS AT KING SHAKA INTERNATIONAL AIRPORT.
RFQ202526/105,"REQUEST FOR A SERVICE PROVIDER TO SERVICE AND MAINTAIN EMERGENCY EQUIPMENT 
FOR TRADE & INVESTMENT KWAZULU-NATAL."
TPT/2026/02/0066/1204/RFP - ICLM HQ/915/TPT,"PROVISION OF MAINTENANCE, SUPPORT AND SPARES FOR THE NARROWBAND INFRASTRUCTURE FOR TRANSNET SOC LTD (REG. NO. 1990/000900/30) OPERATING AS TRANSNET PORT TERMINALS (HEREINAFTER REFERRED TO AS “TPT”) AT THE PORTS OF CAPE TOWN, DURBAN, RICHARDS BAY, EAST LONDON, NQURHA, PORT ELIZABETH AND SALDAHNA FOR A PERIOD OF THREE (3) YEARS ON AN AS AND WHEN REQUIRED BASIS"
VDM/TECH/24/11/2025/03,"Water Supply and Bulk Water Reticulation of Ngwenani Themeli,Ngulumbi,Ngovhela Backside,Madamalala,Phindula,Maembeni, and Muledzhi Phase 2C(Madamalala Village)"
VDM/TECH/24/11/2025/02,"Water Supply and Bulk Water Reticulation of Ngwenani Themeli,Ngulumbi,Ngovhela Backside,Madamalala,Phindula,Maembeni, and Muledzhi Phase 2B(Maembeni and Phindula Village"
RFQJW20BZ2026 -Electrical Fault Finding aGTE DEPOT,RFQJW20BZ2026 -Electrical Fault Finding and Repairs
NPA 06-25/26,Facility management services to the Investigating Directorate Against Corruption (IDAC) at the CSIR building for a period of three (3) years.
NLM-QUO-26/035,RFQ to supply system manual (hand-operated) valves for the PTFE Filter Destruction Project
CASE NO: 009/02/2026,REQUEST FOR HIRING OF A GENERATOR AND EXTENSION CORDS FOR THE DLRRD DRONE SCHOOLS EDUCATION EMPOWERMENT OUTREACH PROGRAMME AND CAREER GUIDANCE EXHIBITION FOR THUSA-SETJABA SECONDARY SCHOOL AT THE POORTJIE THUSONG SERVICE CENTRE ON 24 FEBRUARY 2026.
SC2617/2026,Supply and Delivery of Protective Clothing for Electrical Services
COM21/2026,APPOINTMENT OF A SERVICE PROVIDER FOR REFURBISHMENT AND REPAIR OF HAWKER TROLLEYS FOR CITY OF MBOMBELA
5-2-1-1-2025-2026-233,APPOINTMENT OF A SERVICE PROVIDER TO SUPPLY AND DELIVER LED SCREEN WITH BUILT-IN COMPUTER FOR DEPARTMENT OF AGRICULTURE: BRANCH DDG: AGRIC PRODUCTION HEALTH AND FOOD SAFETY.
iLABS/RFQ 2025/26:231,"Supply and delivery of Paint and Welding Consumable products to iThemba LABS (NRF), Cape Town."
COM22/2026,"SUPPLY, DELIVERY AND OFF-LOADING OF BRANDED HAWKER’S GAZEBOS
FOR CITY OF MBOMBELA"
PR10114256,The Road Accident Fund (RAF) wishes to appoint a suitable service provider for SAP migration for a period of six (6) months.
PPA-000850,"FOR THE PROVISION OF FULL VOLUMETRIC STOCK VERFICATION SURVEY FOR
TRANSNET PORT TERMINAL AT RICHARDS BAY"
RFQ0001189,"Request to appoint a service provider (SP) to provide the Fisheries Management branch of the Department of Forestry, Fisheries and the Environment (DFFE) /MLRF to appoint a service provider (SP) to supply, deliver, and Installation of a 10 000MM X 1.800MM Sliding Steel Gate for Pepper Bay  at the Saldanha Bay Proclaimed Fishing Harbour, Saldanha."
8/2/5/148 (2026-2029),"8/2/5/148 (2026-2029) BID FOR THE RENDERING OF ALL TRAVEL, CONFERENCE VENUES REQUIREMENTS AND CAR RENTAL SERVICES FOR MIDVAAL LOCAL MUNICIPALITY ON AN AS AND WHEN REQUIRED BASIS FROM 01 JULY 2026 UNTIL 30 JUNE 2029."
8/2/2/455RE (2026-2029),"8/2/2/455RE (2026-2029) BID FOR THE SUPPLY AND DELIVERY OF CHLORINE, NUTRIENTS, AND REAGETS FOR MIDVAAL LOCAL MUNICIPALITY ON AN AS AND WHEN REQUIRED BASIS FROM 01 JULY 2026 UNTIL 30 JUNE 2029"
T27.25.26,SUPPLY AND DELIVERY OF 1 x 60 kVA GENERATOR
PR10113498,The Road Accident Fund (RAF) wishes to appoint a suitable service provider to provide SAP Resources (SAP ABAP Developer and SAP SuccessFactors Specialist) for a period of six (6) months.
10000569,"Appointment of a Service Provider for the provision and analysis of 20 drill Core rock samples for gold, silver, copper, and zinc content"
8/2/4/241RE (2026),8/2/4/241RE (2026) BID FOR THE SUPPLY AND DELIVERY OF HEAVY-DUTY GRASS CUTTING SLASHER ATTACHMENT MACHINE(S) TO MIDVAAL LOCAL MUNICIPALITY (ONCE-OFF)
8/2/4/240RE (2026),8/2/4/240RE (2026) BID FOR THE SUPPLY AND DELIVERY OF CYLINDER RIDE-ON LAWN MOWER(S) TO MIDVAAL LOCAL MUNICIPALITY (ONCE-OFF)
SSA10023804,Supply and Delivery of additional CCTV Equipment to State Security Agency
T29.25.26,"COMMUNITY BASED COLLECTION OF GENERAL SOLID WASTE AT CHATSWORTH, RIVERLANDS AND KALBASKRAAL FOR THE PERIOD ENDING 30 JUNE 2029"
BID - 2581G,Bid 2581G - SUPPLY AND DELIVERY OF BUILDING MATERIAL
8/2/9/31 (2026-2029),"8/2/9/31 (2026-2029) BID FOR THE SUPPLY, INSTALLATION, MAINTENANCE AND MONITORING OF CAMERAS AND WIRELESS RADIO NETWORK FOR CCTVS IN THE
MIDVAAL LOCAL MUNICIPALITY FROM 01 JULY 2026 UNTIL 30 JUNE 2029"
